segmentnr	original	stemmed
ZH_T47_1998A_010:0850c29_3	　　喪却窮性命。	  喪 却 窮 性 命  
ZH_T47_1998A_010:0851a01_9	馬祖三十年不少鹽醬。	馬 祖 三 十 年 不 少 鹽 醬  
ZH_T47_1998A_010:0851a01_12	頌云。	頌 云  
ZH_T47_1998A_010:0851a02_7	見得分明識得親。	見 得 分 明 識 得 親  
ZH_T47_1998A_010:0851a02_17	　　舉來猶自涉塗程。	  舉 來 猶 自 涉 塗 程  
ZH_T47_1998A_010:0851a03_4	　　直饒不犯毫芒者。	  直 饒 不 犯 毫 芒 者  
ZH_T47_1998A_010:0851a03_12	也是拈䭔舐指人。	也 是 拈 䭔 舐 指 人  
ZH_T47_1998A_010:0851a04_6	百丈再參馬祖。	百 丈 再 參 馬 祖  
ZH_T47_1998A_010:0851a04_9	頌云。	頌 云  
ZH_T47_1998A_010:0851a05_7	馬駒喝下喪家風。	馬 駒 喝 下 喪 家 風  
ZH_T47_1998A_010:0851a05_17	　　四海從茲信息通。	  四 海 從 茲 信 息 通  
ZH_T47_1998A_010:0851a06_4	　　烈火焰中撈得月。	  烈 火 焰 中 撈 得 月  
ZH_T47_1998A_010:0851a06_12	巍巍獨坐大雄峯。	巍 巍 獨 坐 大 雄 峯  
ZH_T47_1998A_010:0851a07_6	國師三喚侍者。	國 師 三 喚 侍 者  
ZH_T47_1998A_010:0851a07_9	頌云。	頌 云  
ZH_T47_1998A_010:0851a08_7	啞子得夢與誰說。	啞 子 得 夢 與 誰 說  
ZH_T47_1998A_010:0851a08_17	　　起來相對眼麻彌。	  起 來 相 對 眼 麻 彌  
ZH_T47_1998A_010:0851a09_4	　　已向人前輸肺腑。	  已 向 人 前 輸 肺 腑  
ZH_T47_1998A_010:0851a09_12	從教他自覓便宜。	從 教 他 自 覓 便 宜  
ZH_T47_1998A_010:0851a10_6	溈山有句無句。	溈 山 有 句 無 句  
ZH_T47_1998A_010:0851a10_9	頌云。	頌 云  
ZH_T47_1998A_010:0851a11_7	若將此語定綱宗。	若 將 此 語 定 綱 宗  
ZH_T47_1998A_010:0851a11_17	　　孤負明招獨眼龍。	  孤 負 明 招 獨 眼 龍  
ZH_T47_1998A_010:0851a12_4	　　笑裏忽分泥水路。	  笑 裏 忽 分 泥 水 路  
ZH_T47_1998A_010:0851a12_12	方知千里共同風。	方 知 千 里 共 同 風  
ZH_T47_1998A_010:0851a13_6	明招虎生七子。	明 招 虎 生 七 子  
ZH_T47_1998A_010:0851a13_9	頌云。	頌 云  
ZH_T47_1998A_010:0851a14_7	第七於菟沒尾巴。	第 七 於 菟 沒 尾 巴  
ZH_T47_1998A_010:0851a14_17	　　食牛之氣已堪誇。	  食 牛 之 氣 已 堪 誇  
ZH_T47_1998A_010:0851a15_4	　　叢林悱悱爭脣吻。	  叢 林 悱 悱 爭 脣 吻  
ZH_T47_1998A_010:0851a15_12	幾箇行人得到家。	幾 箇 行 人 得 到 家  
ZH_T47_1998A_010:0851a16_2	南泉。	南 泉  
ZH_T47_1998A_010:0851a16_12	不是心不是佛不是物。	不 是 心 不 是 佛 不 是 物  
ZH_T47_1998A_010:0851a16_15	頌云。	頌 云  
ZH_T47_1998A_010:0851a17_7	倒腹傾腸說向君。	倒 腹 傾 腸 說 向 君  
ZH_T47_1998A_010:0851a17_17	　　不知何故尚沈吟。	  不 知 何 故 尚 沈 吟  
ZH_T47_1998A_010:0851a18_4	　　而今便好猛提取。	  而 今 便 好 猛 提 取  
ZH_T47_1998A_010:0851a18_12	付與世間無事人。	付 與 世 間 無 事 人  
ZH_T47_1998A_010:0851a19_2	南泉。	南 泉  
ZH_T47_1998A_010:0851a19_11	心不是佛智不是道。	心 不 是 佛 智 不 是 道  
ZH_T47_1998A_010:0851a19_14	頌云。	頌 云  
ZH_T47_1998A_010:0851a20_5	雨散雲收後。	雨 散 雲 收 後  
ZH_T47_1998A_010:0851a20_13	　　崔嵬數十峯。	  崔 嵬 數 十 峯  
ZH_T47_1998A_010:0851a20_21	　　倚襴頻顧望。	  倚 襴 頻 顧 望  
ZH_T47_1998A_010:0851a21_3	　　回首與誰同。	  回 首 與 誰 同  
ZH_T47_1998A_010:0851a22_2	黃檗。	黃 檗  
ZH_T47_1998A_010:0851a22_13	汝等諸人盡是噇酒糟漢。	汝 等 諸 人 盡 是 噇 酒 糟 漢  
ZH_T47_1998A_010:0851a22_16	頌云。	頌 云  
ZH_T47_1998A_010:0851a23_7	身上著衣方免寒。	身 上 著 衣 方 免 寒  
ZH_T47_1998A_010:0851a23_17	　　口邊說食終不飽。	  口 邊 說 食 終 不 飽  
ZH_T47_1998A_010:0851a24_4	　　大唐國裏老婆禪。	  大 唐 國 裏 老 婆 禪  
ZH_T47_1998A_010:0851a24_12	今日為君注破了。	今 日 為 君 注 破 了  
ZH_T47_1998A_010:0851a25_9	臨濟凡見僧入門便喝。	臨 濟 凡 見 僧 入 門 便 喝  
ZH_T47_1998A_010:0851a25_12	頌云。	頌 云  
ZH_T47_1998A_010:0851a26_4	入門便喝。	入 門 便 喝  
ZH_T47_1998A_010:0851a26_11	　　全無巴鼻。	  全 無 巴 鼻  
ZH_T47_1998A_010:0851a26_18	　　引得兒孫。	  引 得 兒 孫  
ZH_T47_1998A_010:0851a26_25	　　弄粥飯氣。	  弄 粥 飯 氣  
ZH_T47_1998A_010:0851a27_10	麻谷問臨濟十二面觀音。	麻 谷 問 臨 濟 十 二 面 觀 音  
ZH_T47_1998A_010:0851a27_13	頌云。	頌 云  
ZH_T47_1998A_010:0851a28_7	昧却當陽箇一著。	昧 却 當 陽 箇 一 著  
ZH_T47_1998A_010:0851a28_17	　　牽來拽去互施呈。	  牽 來 拽 去 互 施 呈  
ZH_T47_1998A_010:0851a29_4	　　不知陰却王維手。	  不 知 陰 却 王 維 手  
ZH_T47_1998A_010:0851a29_12	更有何人畫得成。	更 有 何 人 畫 得 成  
ZH_T47_1998A_010:0851b01_8	臨濟問僧甚麼處來。	臨 濟 問 僧 甚 麼 處 來  
ZH_T47_1998A_010:0851b01_12	僧便喝。	僧 便 喝  
ZH_T47_1998A_010:0851b01_17	濟便揖坐。	濟 便 揖 坐  
ZH_T47_1998A_010:0851b02_1	僧擬議。	僧 擬 議  
ZH_T47_1998A_010:0851b02_5	濟便打。	濟 便 打  
ZH_T47_1998A_010:0851b02_10	又一僧來。	又 一 僧 來  
ZH_T47_1998A_010:0851b02_16	濟竪起拂子。	濟 竪 起 拂 子  
ZH_T47_1998A_010:0851b02_20	僧禮拜。	僧 禮 拜  
ZH_T47_1998A_010:0851b03_3	濟便打。	濟 便 打  
ZH_T47_1998A_010:0851b03_13	復見僧來亦竪起拂子。	復 見 僧 來 亦 竪 起 拂 子  
ZH_T47_1998A_010:0851b03_17	僧不顧。	僧 不 顧  
ZH_T47_1998A_010:0851b04_3	濟亦打頌云。	濟 亦 打 頌 云  
ZH_T47_1998A_010:0851b05_7	五月五日午時書。	五 月 五 日 午 時 書  
ZH_T47_1998A_010:0851b05_17	　　赤口毒舌盡消除。	  赤 口 毒 舌 盡 消 除  
ZH_T47_1998A_010:0851b06_4	　　更饒急急如律令。	  更 饒 急 急 如 律 令  
ZH_T47_1998A_010:0851b06_12	不須門上畫蜘蛛。	不 須 門 上 畫 蜘 蛛  
ZH_T47_1998A_010:0851b07_6	臨濟無位真人。	臨 濟 無 位 真 人  
ZH_T47_1998A_010:0851b07_9	頌云。	頌 云  
ZH_T47_1998A_010:0851b08_6	腦後見腮村僧。	腦 後 見 腮 村 僧  
ZH_T47_1998A_010:0851b08_15	　　大開眼了作夢。	  大 開 眼 了 作 夢  
ZH_T47_1998A_010:0851b09_1	　　雖然趁得老鼠。	  雖 然 趁 得 老 鼠  
ZH_T47_1998A_010:0851b09_8	一棒打破油甕。	一 棒 打 破 油 甕  
ZH_T47_1998A_010:0851b10_5	趙州訪臨濟。	趙 州 訪 臨 濟  
ZH_T47_1998A_010:0851b10_8	頌云。	頌 云  
ZH_T47_1998A_010:0851b11_6	一人眼似鼓槌。	一 人 眼 似 鼓 槌  
ZH_T47_1998A_010:0851b11_15	　　一人頭如木杓。	  一 人 頭 如 木 杓  
ZH_T47_1998A_010:0851b12_1	　　兩箇老不識羞。	  兩 箇 老 不 識 羞  
ZH_T47_1998A_010:0851b12_8	至今無處安著。	至 今 無 處 安 著  
ZH_T47_1998A_010:0851b13_7	南泉平常心是道。	南 泉 平 常 心 是 道  
ZH_T47_1998A_010:0851b13_10	頌云。	頌 云  
ZH_T47_1998A_010:0851b14_7	勸君不用苦勞神。	勸 君 不 用 苦 勞 神  
ZH_T47_1998A_010:0851b14_17	　　喚作平常轉不親。	  喚 作 平 常 轉 不 親  
ZH_T47_1998A_010:0851b15_4	　　冷淡全然沒滋昧。	  冷 淡 全 然 沒 滋 昧  
ZH_T47_1998A_010:0851b15_12	一回舉起一回新。	一 回 舉 起 一 回 新  
ZH_T47_1998A_010:0851b16_7	趙州使得十二時。	趙 州 使 得 十 二 時  
ZH_T47_1998A_010:0851b16_10	頌云。	頌 云  
ZH_T47_1998A_010:0851b17_6	使得十二時辰。	使 得 十 二 時 辰  
ZH_T47_1998A_010:0851b17_15	　　呼來却教且去。	  呼 來 却 教 且 去  
ZH_T47_1998A_010:0851b18_1	　　倚官挾勢欺人。	  倚 官 挾 勢 欺 人  
ZH_T47_1998A_010:0851b18_8	茫茫無本可據。	茫 茫 無 本 可 據  
ZH_T47_1998A_010:0851b19_5	趙州訪茱萸。	趙 州 訪 茱 萸  
ZH_T47_1998A_010:0851b19_8	頌云。	頌 云  
ZH_T47_1998A_010:0851b20_7	深淺聊將拄杖探。	深 淺 聊 將 拄 杖 探  
ZH_T47_1998A_010:0851b20_17	　　忽然平地起波瀾。	  忽 然 平 地 起 波 瀾  
ZH_T47_1998A_010:0851b21_4	　　傾湫倒嶽驚天地。	  傾 湫 倒 嶽 驚 天 地  
ZH_T47_1998A_010:0851b21_12	到海方知徹底乾。	到 海 方 知 徹 底 乾  
ZH_T47_1998A_010:0851b22_8	趙州一日從殿上過。	趙 州 一 日 從 殿 上 過  
ZH_T47_1998A_010:0851b22_15	乃喚侍者一聲。	乃 喚 侍 者 一 聲  
ZH_T47_1998A_010:0851b23_1	侍者應諾。	侍 者 應 諾  
ZH_T47_1998A_010:0851b23_4	州云。	州 云  
ZH_T47_1998A_010:0851b23_10	好一殿功德。	好 一 殿 功 德  
ZH_T47_1998A_010:0851b23_15	侍者無對。	侍 者 無 對  
ZH_T47_1998A_010:0851b23_18	頌云。	頌 云  
ZH_T47_1998A_010:0851b24_5	好一殿功德。	好 一 殿 功 德  
ZH_T47_1998A_010:0851b24_13	　　總是過去佛。	  總 是 過 去 佛  
ZH_T47_1998A_010:0851b24_21	　　百福相嚴身。	  百 福 相 嚴 身  
ZH_T47_1998A_010:0851b25_3	　　不使栴檀刻。	  不 使 栴 檀 刻  
ZH_T47_1998A_010:0851b25_11	日日香煙夜夜燈。	日 日 香 煙 夜 夜 燈  
ZH_T47_1998A_010:0851b25_21	　　看來當甚乾蘿蔔。	  看 來 當 甚 乾 蘿 蔔  
ZH_T47_1998A_010:0851b26_5	趙州問投子。	趙 州 問 投 子  
ZH_T47_1998A_010:0851b26_15	大死底人却活時如何。	大 死 底 人 却 活 時 如 何  
ZH_T47_1998A_010:0851b26_19	投子云。	投 子 云  
ZH_T47_1998A_010:0851b27_8	不許夜行投明須到。	不 許 夜 行 投 明 須 到  
ZH_T47_1998A_010:0851b27_11	頌云。	頌 云  
ZH_T47_1998A_010:0851b28_5	禾黍不陽豔。	禾 黍 不 陽 豔  
ZH_T47_1998A_010:0851b28_13	　　競栽桃李春。	  競 栽 桃 李 春  
ZH_T47_1998A_010:0851b28_21	　　飜令力耕者。	  飜 令 力 耕 者  
ZH_T47_1998A_010:0851b29_3	　　半作賣華人。	  半 作 賣 華 人  
ZH_T47_1998A_010:0851c01_4	趙州勘婆。	趙 州 勘 婆  
ZH_T47_1998A_010:0851c01_7	頌云。	頌 云  
ZH_T47_1998A_010:0851c02_7	天下禪和說勘破。	天 下 禪 和 說 勘 破  
ZH_T47_1998A_010:0851c02_17	　　爭知趙州已話墮。	  爭 知 趙 州 已 話 墮  
ZH_T47_1998A_010:0851c03_4	　　引得兒孫不丈夫。	  引 得 兒 孫 不 丈 夫  
ZH_T47_1998A_010:0851c03_12	人人點過冷地臥。	人 人 點 過 冷 地 臥  
ZH_T47_1998A_010:0851c04_5	趙州問南泉。	趙 州 問 南 泉  
ZH_T47_1998A_010:0851c04_15	知有底人向甚麼處去。	知 有 底 人 向 甚 麼 處 去  
ZH_T47_1998A_010:0851c04_18	泉云。	泉 云  
ZH_T47_1998A_010:0851c05_11	山前檀越家作一頭水牯牛去。	山 前 檀 越 家 作 一 頭 水 牯 牛 去  
ZH_T47_1998A_010:0851c05_14	州云。	州 云  
ZH_T47_1998A_010:0851c05_19	謝師答話。	謝 師 答 話  
ZH_T47_1998A_010:0851c06_2	泉云。	泉 云  
ZH_T47_1998A_010:0851c06_10	昨夜三更月到窓。	昨 夜 三 更 月 到 窓  
ZH_T47_1998A_010:0851c06_13	頌云。	頌 云  
ZH_T47_1998A_010:0851c07_4	度體裁衣。	度 體 裁 衣  
ZH_T47_1998A_010:0851c07_11	　　量水打碓。	  量 水 打 碓  
ZH_T47_1998A_010:0851c07_18	　　毫髮不差。	  毫 髮 不 差  
ZH_T47_1998A_010:0851c07_25	　　且居門外。	  且 居 門 外  
ZH_T47_1998A_010:0851c08_8	趙州一日在方丈內。	趙 州 一 日 在 方 丈 內  
ZH_T47_1998A_010:0851c08_14	聞沙彌喝參。	聞 沙 彌 喝 參  
ZH_T47_1998A_010:0851c09_1	州向侍者云。	州 向 侍 者 云  
ZH_T47_1998A_010:0851c09_5	教伊去。	教 伊 去  
ZH_T47_1998A_010:0851c09_11	侍者纔教去。	侍 者 纔 教 去  
ZH_T47_1998A_010:0851c09_17	沙彌便珍重。	沙 彌 便 珍 重  
ZH_T47_1998A_010:0851c10_2	州向傍僧云。	州 向 傍 僧 云  
ZH_T47_1998A_010:0851c10_8	沙彌得入門。	沙 彌 得 入 門  
ZH_T47_1998A_010:0851c10_14	侍者在門外。	侍 者 在 門 外  
ZH_T47_1998A_010:0851c10_17	頌云。	頌 云  
ZH_T47_1998A_010:0851c11_4	飋飋風松。	飋 飋 風 松  
ZH_T47_1998A_010:0851c11_11	　　蕭蕭雨檜。	  蕭 蕭 雨 檜  
ZH_T47_1998A_010:0851c11_18	　　師子咬人。	  師 子 咬 人  
ZH_T47_1998A_010:0851c11_25	　　韓獹逐塊。	  韓 獹 逐 塊  
ZH_T47_1998A_010:0851c12_8	趙州一日在東司上。	趙 州 一 日 在 東 司 上  
ZH_T47_1998A_010:0851c12_13	見文遠過。	見 文 遠 過  
ZH_T47_1998A_010:0851c12_17	遂喚云。	遂 喚 云  
ZH_T47_1998A_010:0851c12_20	文遠。	文 遠  
ZH_T47_1998A_010:0851c13_3	遠應諾。	遠 應 諾  
ZH_T47_1998A_010:0851c13_6	州云。	州 云  
ZH_T47_1998A_010:0851c13_17	東司上不可與爾說佛法。	東 司 上 不 可 與 爾 說 佛 法  
ZH_T47_1998A_010:0851c14_1	頌云。	頌 云  
ZH_T47_1998A_010:0851c15_5	趙州有密語。	趙 州 有 密 語  
ZH_T47_1998A_010:0851c15_13	　　文遠不覆藏。	  文 遠 不 覆 藏  
ZH_T47_1998A_010:0851c15_21	　　演出大藏教。	  演 出 大 藏 教  
ZH_T47_1998A_010:0851c16_3	　　功德實難量。	  功 德 實 難 量  
ZH_T47_1998A_010:0851c17_9	趙州一日共文遠行次。	趙 州 一 日 共 文 遠 行 次  
ZH_T47_1998A_010:0851c17_16	忽指面前地云。	忽 指 面 前 地 云  
ZH_T47_1998A_010:0851c18_5	這裏好造箇巡鋪。	這 裏 好 造 箇 巡 鋪  
ZH_T47_1998A_010:0851c18_14	遠便近前展兩手云。	遠 便 近 前 展 兩 手 云  
ZH_T47_1998A_010:0851c19_1	把將公驗來。	把 將 公 驗 來  
ZH_T47_1998A_010:0851c19_6	州與一掌。	州 與 一 掌  
ZH_T47_1998A_010:0851c19_9	遠云。	遠 云  
ZH_T47_1998A_010:0851c19_15	公驗分明過。	公 驗 分 明 過  
ZH_T47_1998A_010:0851c19_18	頌云。	頌 云  
ZH_T47_1998A_010:0851c20_4	一正一邪。	一 正 一 邪  
ZH_T47_1998A_010:0851c20_11	　　一倒一起。	  一 倒 一 起  
ZH_T47_1998A_010:0851c20_18	　　文遠趙州。	  文 遠 趙 州  
ZH_T47_1998A_010:0851c20_25	　　靴裏動指。	  靴 裏 動 指  
ZH_T47_1998A_010:0851c21_8	趙州一日在佛殿上。	趙 州 一 日 在 佛 殿 上  
ZH_T47_1998A_010:0851c21_14	見文遠禮佛。	見 文 遠 禮 佛  
ZH_T47_1998A_010:0851c22_2	以拄杖打一下。	以 拄 杖 打 一 下  
ZH_T47_1998A_010:0851c22_5	遠云。	遠 云  
ZH_T47_1998A_010:0851c22_12	禮佛也是好事。	禮 佛 也 是 好 事  
ZH_T47_1998A_010:0851c22_15	州云。	州 云  
ZH_T47_1998A_010:0851c23_1	好事不如無。	好 事 不 如 無  
ZH_T47_1998A_010:0851c23_4	頌云。	頌 云  
ZH_T47_1998A_010:0851c24_7	文遠修行不落空。	文 遠 修 行 不 落 空  
ZH_T47_1998A_010:0851c24_17	　　時時瞻禮紫金容。	  時 時 瞻 禮 紫 金 容  
ZH_T47_1998A_010:0851c25_4	　　趙州拄杖雖然短。	  趙 州 拄 杖 雖 然 短  
ZH_T47_1998A_010:0851c25_12	腦後圓光又一重。	腦 後 圓 光 又 一 重  
ZH_T47_1998A_010:0851c26_7	趙州狗子無佛性。	趙 州 狗 子 無 佛 性  
ZH_T47_1998A_010:0851c26_10	頌云。	頌 云  
ZH_T47_1998A_010:0851c27_5	有問狗佛性。	有 問 狗 佛 性  
ZH_T47_1998A_010:0851c27_13	　　趙州答曰無。	  趙 州 答 曰 無  
ZH_T47_1998A_010:0851c27_21	　　言下滅胡族。	  言 下 滅 胡 族  
ZH_T47_1998A_010:0851c28_3	　　猶為不丈夫。	  猶 為 不 丈 夫  
ZH_T47_1998A_010:0851c29_3	趙州云。	趙 州 云  
ZH_T47_1998A_010:0851c29_9	金佛不度鑪。	金 佛 不 度 鑪  
ZH_T47_1998A_010:0851c29_15	木佛不度火。	木 佛 不 度 火  
ZH_T47_1998A_010:0852a01_2	泥佛度不水。	泥 佛 度 不 水  
ZH_T47_1998A_010:0852a01_8	真佛內裏坐。	真 佛 內 裏 坐  
ZH_T47_1998A_010:0852a01_11	頌云。	頌 云  
ZH_T47_1998A_010:0852a02_6	九十七種妙相。	九 十 七 種 妙 相  
ZH_T47_1998A_010:0852a02_15	　　顧陸筆端難狀。	  顧 陸 筆 端 難 狀  
ZH_T47_1998A_010:0852a03_1	　　趙州眼目精明。	  趙 州 眼 目 精 明  
ZH_T47_1998A_010:0852a03_8	覷見心肝五藏。	覷 見 心 肝 五 藏  
ZH_T47_1998A_010:0852a04_4	青州布袗。	青 州 布 袗  
ZH_T47_1998A_010:0852a04_7	頌云。	頌 云  
ZH_T47_1998A_010:0852a05_5	青州七斤衫。	青 州 七 斤 衫  
ZH_T47_1998A_010:0852a05_13	　　盡力提不起。	  盡 力 提 不 起  
ZH_T47_1998A_010:0852a05_21	　　打破趙州關。	  打 破 趙 州 關  
ZH_T47_1998A_010:0852a06_3	　　總是自家底。	  總 是 自 家 底  
ZH_T47_1998A_010:0852a07_4	鎮州蘿蔔。	鎮 州 蘿 蔔  
ZH_T47_1998A_010:0852a07_7	頌云。	頌 云  
ZH_T47_1998A_010:0852a08_7	參見南泉王老師。	參 見 南 泉 王 老 師  
ZH_T47_1998A_010:0852a08_17	　　鎮州蘿蔔更無私。	  鎮 州 蘿 蔔 更 無 私  
ZH_T47_1998A_010:0852a09_4	　　拈來塞斷是非口。	  拈 來 塞 斷 是 非 口  
ZH_T47_1998A_010:0852a09_12	雪曲陽春非楚詞。	雪 曲 陽 春 非 楚 詞  
ZH_T47_1998A_010:0852a10_8	趙州有佛處不得住。	趙 州 有 佛 處 不 得 住  
ZH_T47_1998A_010:0852a10_11	頌云。	頌 云  
ZH_T47_1998A_010:0852a11_6	有佛處不得住。	有 佛 處 不 得 住  
ZH_T47_1998A_010:0852a11_16	　　生鐵稱鎚被蟲蛀。	  生 鐵 稱 鎚 被 蟲 蛀  
ZH_T47_1998A_010:0852a12_2	　　無佛處急走過。	  無 佛 處 急 走 過  
ZH_T47_1998A_010:0852a12_10	撞著嵩山破竈墮。	撞 著 嵩 山 破 竈 墮  
ZH_T47_1998A_010:0852a12_20	　　三千里外莫錯舉。	  三 千 里 外 莫 錯 舉  
ZH_T47_1998A_010:0852a13_6	　　兩箇石人相耳語。	  兩 箇 石 人 相 耳 語  
ZH_T47_1998A_010:0852a13_13	恁麼則不去也。	恁 麼 則 不 去 也  
ZH_T47_1998A_010:0852a14_2	　　此語已行遍天下。	  此 語 已 行 遍 天 下  
ZH_T47_1998A_010:0852a14_9	摘楊華摘楊華。	摘 楊 華 摘 楊 華  
ZH_T47_1998A_010:0852a14_20	　　唵嚤呢噠哩吽㗶吒。	  唵 嚤 呢 噠 哩 吽 㗶 吒  
ZH_T47_1998A_010:0852a15_4	趙州問僧。	趙 州 問 僧  
ZH_T47_1998A_010:0852a15_9	甚麼處來。	甚 麼 處 來  
ZH_T47_1998A_010:0852a15_12	僧云。	僧 云  
ZH_T47_1998A_010:0852a15_16	雪峯來。	雪 峯 來  
ZH_T47_1998A_010:0852a15_19	州云。	州 云  
ZH_T47_1998A_010:0852a16_7	雪峯有何言句示人。	雪 峯 有 何 言 句 示 人  
ZH_T47_1998A_010:0852a16_10	僧云。	僧 云  
ZH_T47_1998A_010:0852a16_16	雪峯尋常道。	雪 峯 尋 常 道  
ZH_T47_1998A_010:0852a17_6	盡大地是沙門一隻眼。	盡 大 地 是 沙 門 一 隻 眼  
ZH_T47_1998A_010:0852a17_16	汝等諸人向甚麼處屙。	汝 等 諸 人 向 甚 麼 處 屙  
ZH_T47_1998A_010:0852a17_19	州云。	州 云  
ZH_T47_1998A_010:0852a18_4	上座若回。	上 座 若 回  
ZH_T47_1998A_010:0852a18_10	寄箇鍬子去。	寄 箇 鍬 子 去  
ZH_T47_1998A_010:0852a18_13	頌云。	頌 云  
ZH_T47_1998A_010:0852a19_7	塗路波吒數十州。	塗 路 波 吒 數 十 州  
ZH_T47_1998A_010:0852a19_17	　　傳言送語當風流。	  傳 言 送 語 當 風 流  
ZH_T47_1998A_010:0852a20_4	　　不知脚下泥生刺。	  不 知 脚 下 泥 生 刺  
ZH_T47_1998A_010:0852a20_12	蹋著錐人脚指頭。	蹋 著 錐 人 脚 指 頭  
ZH_T47_1998A_010:0852a21_6	保壽問胡釘鉸。	保 壽 問 胡 釘 鉸  
ZH_T47_1998A_010:0852a21_9	頌云。	頌 云  
ZH_T47_1998A_010:0852a22_7	直饒釘得遮一縫。	直 饒 釘 得 遮 一 縫  
ZH_T47_1998A_010:0852a22_17	　　點檢將來非好手。	  點 檢 將 來 非 好 手  
ZH_T47_1998A_010:0852a23_4	　　可憐兩箇老禪翁。	  可 憐 兩 箇 老 禪 翁  
ZH_T47_1998A_010:0852a23_12	却向俗人說家醜。	却 向 俗 人 說 家 醜  
